method,source_id,local_reconstruction,sha256,public_pixels
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m6,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_16_1.png,92dd50c3fb2892a93d658dd216be170629ac0d37c696ea2fa5d5f461aba1899e,False
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m6,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_16_4.png,92dd50c3fb2892a93d658dd216be170629ac0d37c696ea2fa5d5f461aba1899e,False
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m6,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_16_7.png,92dd50c3fb2892a93d658dd216be170629ac0d37c696ea2fa5d5f461aba1899e,False
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m6,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_16_13.png,92dd50c3fb2892a93d658dd216be170629ac0d37c696ea2fa5d5f461aba1899e,False
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m6,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_16_19.png,92dd50c3fb2892a93d658dd216be170629ac0d37c696ea2fa5d5f461aba1899e,False
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m7,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_17_1.png,5953a47d60d0d3352973b58602f00da0eb4dcad7980d353837121dd4bdf131e1,False
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m7,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_17_4.png,5953a47d60d0d3352973b58602f00da0eb4dcad7980d353837121dd4bdf131e1,False
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m7,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_17_7.png,5953a47d60d0d3352973b58602f00da0eb4dcad7980d353837121dd4bdf131e1,False
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m7,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_17_13.png,5953a47d60d0d3352973b58602f00da0eb4dcad7980d353837121dd4bdf131e1,False
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m7,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_17_19.png,5953a47d60d0d3352973b58602f00da0eb4dcad7980d353837121dd4bdf131e1,False
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m8,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_18_1.png,e1551b2766aef920a3ce9df219300759b6de48cb55fcb4223966f4409e1a0e05,False
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m8,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_18_4.png,cee6fc70327b7a06b1fd0f29fb7e9068369fca94da32009f98b3c763d60927c5,False
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m8,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_18_7.png,cee6fc70327b7a06b1fd0f29fb7e9068369fca94da32009f98b3c763d60927c5,False
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m8,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_18_13.png,cee6fc70327b7a06b1fd0f29fb7e9068369fca94da32009f98b3c763d60927c5,False
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m8,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_18_19.png,cee6fc70327b7a06b1fd0f29fb7e9068369fca94da32009f98b3c763d60927c5,False
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m9,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_19_1.png,07af243045df5729551d7eab2dddb1684824a082aa4e1d13d14f80652bb36ab2,False
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m9,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_19_4.png,6551f1ba8a5ac54facf279eed96b81c1e92a1d54333a1e9795ed2c4d945da0d1,False
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m9,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_19_7.png,6a6b0d6b22b4cf68c34cf4056b24e41c78755903679244ba10485271344bb6e6,False
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m9,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_19_13.png,6a6b0d6b22b4cf68c34cf4056b24e41c78755903679244ba10485271344bb6e6,False
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m9,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_19_19.png,6a6b0d6b22b4cf68c34cf4056b24e41c78755903679244ba10485271344bb6e6,False
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m10,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_20_1.png,07af243045df5729551d7eab2dddb1684824a082aa4e1d13d14f80652bb36ab2,False
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m10,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_20_4.png,6551f1ba8a5ac54facf279eed96b81c1e92a1d54333a1e9795ed2c4d945da0d1,False
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m10,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_20_7.png,6a6b0d6b22b4cf68c34cf4056b24e41c78755903679244ba10485271344bb6e6,False
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m10,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_20_13.png,6a6b0d6b22b4cf68c34cf4056b24e41c78755903679244ba10485271344bb6e6,False
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m10,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_20_19.png,6a6b0d6b22b4cf68c34cf4056b24e41c78755903679244ba10485271344bb6e6,False
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m6,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_21_1.png,92dd50c3fb2892a93d658dd216be170629ac0d37c696ea2fa5d5f461aba1899e,False
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m6,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_21_4.png,92dd50c3fb2892a93d658dd216be170629ac0d37c696ea2fa5d5f461aba1899e,False
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m6,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_21_7.png,92dd50c3fb2892a93d658dd216be170629ac0d37c696ea2fa5d5f461aba1899e,False
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m6,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_21_13.png,92dd50c3fb2892a93d658dd216be170629ac0d37c696ea2fa5d5f461aba1899e,False
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m6,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_21_19.png,92dd50c3fb2892a93d658dd216be170629ac0d37c696ea2fa5d5f461aba1899e,False
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m7,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_22_1.png,5953a47d60d0d3352973b58602f00da0eb4dcad7980d353837121dd4bdf131e1,False
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m7,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_22_4.png,5953a47d60d0d3352973b58602f00da0eb4dcad7980d353837121dd4bdf131e1,False
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m7,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_22_7.png,5953a47d60d0d3352973b58602f00da0eb4dcad7980d353837121dd4bdf131e1,False
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m7,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_22_13.png,5953a47d60d0d3352973b58602f00da0eb4dcad7980d353837121dd4bdf131e1,False
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m7,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_22_19.png,5953a47d60d0d3352973b58602f00da0eb4dcad7980d353837121dd4bdf131e1,False
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m8,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_23_1.png,cee6fc70327b7a06b1fd0f29fb7e9068369fca94da32009f98b3c763d60927c5,False
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m8,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_23_4.png,cee6fc70327b7a06b1fd0f29fb7e9068369fca94da32009f98b3c763d60927c5,False
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m8,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_23_7.png,cee6fc70327b7a06b1fd0f29fb7e9068369fca94da32009f98b3c763d60927c5,False
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m8,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_23_13.png,cee6fc70327b7a06b1fd0f29fb7e9068369fca94da32009f98b3c763d60927c5,False
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m8,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_23_19.png,cee6fc70327b7a06b1fd0f29fb7e9068369fca94da32009f98b3c763d60927c5,False
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m9,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_24_1.png,fa9528ea44381472ff0c5952cfcd25a7a1f1009b71e17a3cbd513c8e9a2f7cac,False
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m9,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_24_4.png,6a6b0d6b22b4cf68c34cf4056b24e41c78755903679244ba10485271344bb6e6,False
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m9,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_24_7.png,6a6b0d6b22b4cf68c34cf4056b24e41c78755903679244ba10485271344bb6e6,False
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m9,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_24_13.png,6a6b0d6b22b4cf68c34cf4056b24e41c78755903679244ba10485271344bb6e6,False
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m9,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_24_19.png,6a6b0d6b22b4cf68c34cf4056b24e41c78755903679244ba10485271344bb6e6,False
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m10,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_25_1.png,c24abec69c20c6f0799fb9cd7ae0c0b9728b761f04a2e3763c1a4d6353ac6010,False
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m10,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_25_4.png,708cc2a6f9a7d853070f131f6d7d8d8fd6b13a1fb831a13d84b507d91817b344,False
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m10,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_25_7.png,8a17e06f3af1e1a37e40b5b42ce0195c3d26cbd640799d16cddd79a0f2f16ca3,False
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m10,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_25_13.png,8a17e06f3af1e1a37e40b5b42ce0195c3d26cbd640799d16cddd79a0f2f16ca3,False
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m10,n01440764/ILSVRC2012_val_00003014_n01440764,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0000_25_19.png,8a17e06f3af1e1a37e40b5b42ce0195c3d26cbd640799d16cddd79a0f2f16ca3,False
token-efficiency-digital-v1/raw/QPSK/N2048/m6,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0011_00_1.png,333c1c815206146fb83ce4dbba5a77b93d4417325576dbe7b2916343b1dfffd8,False
token-efficiency-digital-v1/raw/QPSK/N2048/m6,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0011_00_4.png,333c1c815206146fb83ce4dbba5a77b93d4417325576dbe7b2916343b1dfffd8,False
token-efficiency-digital-v1/raw/QPSK/N2048/m6,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0011_00_7.png,333c1c815206146fb83ce4dbba5a77b93d4417325576dbe7b2916343b1dfffd8,False
token-efficiency-digital-v1/raw/QPSK/N2048/m6,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0011_00_13.png,333c1c815206146fb83ce4dbba5a77b93d4417325576dbe7b2916343b1dfffd8,False
token-efficiency-digital-v1/raw/QPSK/N2048/m6,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0011_00_19.png,333c1c815206146fb83ce4dbba5a77b93d4417325576dbe7b2916343b1dfffd8,False
token-efficiency-digital-v1/raw/QPSK/N2048/m7,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0011_01_1.png,f788e1a6d1d0b1e1fa32f105cc8e527ba9c01c6178f3d5ec1d8658d705ceaafc,False
token-efficiency-digital-v1/raw/QPSK/N2048/m7,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0011_01_4.png,313a9b3afee05b51e123c527c4fe86694c92f2d565b8c0672cc71357e848fa2e,False
token-efficiency-digital-v1/raw/QPSK/N2048/m7,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0011_01_7.png,313a9b3afee05b51e123c527c4fe86694c92f2d565b8c0672cc71357e848fa2e,False
token-efficiency-digital-v1/raw/QPSK/N2048/m7,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0011_01_13.png,313a9b3afee05b51e123c527c4fe86694c92f2d565b8c0672cc71357e848fa2e,False
token-efficiency-digital-v1/raw/QPSK/N2048/m7,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0011_01_19.png,313a9b3afee05b51e123c527c4fe86694c92f2d565b8c0672cc71357e848fa2e,False
token-efficiency-digital-v1/raw/QPSK/N2048/m8,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0011_02_1.png,601be88113a1ef0eaaf9e01316d68bfb37ee9754f06bdf47c9a115c0d8284d02,False
token-efficiency-digital-v1/raw/QPSK/N2048/m8,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0011_02_4.png,80ac67bc7e0d5c3c0145eac868eea7945820d6bf7c0b8c600f48fd368a125144,False
token-efficiency-digital-v1/raw/QPSK/N2048/m8,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0011_02_7.png,cb43aa59f0371091fc1584f3d01ca077fba27243af2bea61d8abea8dea2b3bba,False
token-efficiency-digital-v1/raw/QPSK/N2048/m8,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0011_02_13.png,cb43aa59f0371091fc1584f3d01ca077fba27243af2bea61d8abea8dea2b3bba,False
token-efficiency-digital-v1/raw/QPSK/N2048/m8,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0011_02_19.png,cb43aa59f0371091fc1584f3d01ca077fba27243af2bea61d8abea8dea2b3bba,False
token-efficiency-digital-v1/raw/QPSK/N3060/m6,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0011_03_1.png,333c1c815206146fb83ce4dbba5a77b93d4417325576dbe7b2916343b1dfffd8,False
token-efficiency-digital-v1/raw/QPSK/N3060/m6,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0011_03_4.png,333c1c815206146fb83ce4dbba5a77b93d4417325576dbe7b2916343b1dfffd8,False
token-efficiency-digital-v1/raw/QPSK/N3060/m6,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0011_03_7.png,333c1c815206146fb83ce4dbba5a77b93d4417325576dbe7b2916343b1dfffd8,False
token-efficiency-digital-v1/raw/QPSK/N3060/m6,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0011_03_13.png,333c1c815206146fb83ce4dbba5a77b93d4417325576dbe7b2916343b1dfffd8,False
token-efficiency-digital-v1/raw/QPSK/N3060/m6,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0011_03_19.png,333c1c815206146fb83ce4dbba5a77b93d4417325576dbe7b2916343b1dfffd8,False
token-efficiency-digital-v1/raw/QPSK/N3060/m7,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0011_04_1.png,bb95068cc24b982b27d34df4d24ecb5e7cade7f6770da2e18b4b1500e41fccfd,False
token-efficiency-digital-v1/raw/QPSK/N3060/m7,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0011_04_4.png,313a9b3afee05b51e123c527c4fe86694c92f2d565b8c0672cc71357e848fa2e,False
token-efficiency-digital-v1/raw/QPSK/N3060/m7,n01943899/ILSVRC2012_val_00005706_n01943899,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development/previews/0011_04_7.png,313a9b3afee05b51e123c527c4fe86694c92f2d565b8c0672cc71357e848fa2e,False
